,X1,X2,X3,X4
0,15.9009542262,12.7120431096,18.5399293956,18.6711441673
1,17.205463662,19.3416529546,24.7322548557,44.3397259897
2,13.4447540676,10.087051559,31.2794801788,24.6593242417
3,12.8976635547,18.0801249545,37.3113568366,41.7540828178
4,3.90964231818,5.63826005587,53.3152381616,25.7532960524
5,12.7766282138,0.645104803114,18.7714889438,44.2073103273
6,9.18535900867,11.0322840151,7.55871957004,21.9472108355
7,17.5319197873,9.68128249944,15.1860029539,26.9727457569
8,15.7910935797,17.7616300555,13.3560183297,24.0788245444
9,9.60097437331,0.785340781675,15.937582306,30.4485973457
10,9.6379491158,7.83682576325,19.3838338381,26.7065392754
11,11.474394503,22.3207505157,9.46818090398,12.7240968622
12,20.0776909561,24.5003291555,16.9088693967,17.3990854058
13,9.05372100459,1.87442500311,19.8711216089,35.4000098508
14,24.6401343519,13.8469720472,12.0196983364,25.6634461705
15,16.4243994518,14.2446240649,21.8605491465,31.5122386373
16,4.16778499872,5.71677671684,14.6388445251,40.176287738
17,9.46788956716,8.39799470365,18.0999742042,30.3641464338
18,13.6943268706,9.51834862113,27.6593397186,21.9430273141
19,17.0995305374,20.164171345,29.7763669551,21.3229023352
20,20.7152192927,5.67795001902,25.2319124921,45.4827970641
21,18.9569146562,10.5276558325,27.0190760968,21.1998508178
22,5.33085412406,5.62888518764,17.2159085287,27.6610130602
23,7.191495603,2.02238802654,25.4130817471,33.0209725608
24,9.60130110893,9.84459912366,25.5943733995,25.7309384461
25,30.2001635653,22.3893277311,40.5375954742,30.8895439532
26,12.618762616,27.0439731177,18.937158018,29.0678902258
27,10.9313560046,2.04624226137,46.3224382438,38.8395982004
28,12.4847758693,13.8536881916,16.5987553633,24.1535105339
29,12.4765602394,13.9746734162,26.20947885,36.1859868374
30,5.93924654184,4.70941224194,11.8312976115,15.2842499061
31,6.38893013433,2.07738069546,38.8731255573,28.4968008866
32,15.2958103083,5.76422851765,12.8847368928,18.7622102058
33,7.79723970128,12.6138014569,23.1477668725,28.7345864672
34,10.2847871944,7.2509060658,16.4046737951,52.3045835152
35,15.1723354437,4.90641497522,15.1371115318,24.5777955322
