,X1,X2
0,25.0072377115,5.80149378305
1,19.6330545436,23.6354829474
2,19.0698304375,36.498703286
3,22.3687540194,27.2123659363
4,15.2471931789,1.1956714456
5,42.8447940089,21.4374362236
6,20.8818011968,23.9124091607
7,15.4360168833,1.07729341012
8,26.6337051677,2.35059452093
9,14.7422751259,14.9003052474
10,19.8110782518,26.3557504489
11,24.4233073812,18.4859818936
12,24.8944364429,3.36756576049
13,26.242193621,34.6440194613
14,25.7307567304,15.3725266136
15,26.8237204368,20.6018496033
16,20.1647593756,23.8210804628
17,23.1909673054,19.9650442204
18,24.6692219227,17.2177216177
19,16.7946125755,24.402519717
20,24.9804564644,17.8376604451
21,15.1167064253,29.0995625481
22,26.0986601342,6.95460124544
23,16.6634179628,13.2737912368
24,19.9604735488,21.2677910297
25,15.6072164608,5.54233527612
26,26.7574719768,20.2812482716
27,20.8364952957,27.8815524559
28,27.4256472272,3.88415462246
29,35.3430567182,13.010833391
30,23.1224312487,7.2669708193
31,22.3972426336,16.1097349724
32,24.9845389421,9.57000544373
33,25.222227019,2.86194726377
34,24.5848133279,26.1020197172
35,21.5617308667,22.0810864568
36,19.7253629549,33.9015258281
37,22.0218395191,9.89635007787
38,24.2975535856,20.7981750682
39,25.4646135763,8.61784560731
40,34.068828945,32.4435763997
41,12.9984791961,11.3066845535
42,17.1885226622,19.6486235035
43,26.8562271521,16.9129409786
44,15.60806913,7.24513946749
45,26.5740251375,20.1087901887
46,23.7447138248,10.6795238106
47,26.295268596,10.5509911138
48,22.0710874707,25.0461034064
49,36.0734494844,6.55174547593
50,29.4495185703,21.0723907815
51,33.1253027087,3.65453804044
52,20.3865293466,2.7957675336
53,24.1892702319,0.0671404330219
54,16.273106235,20.8629673373
55,22.6574329362,43.8412969933
56,25.1194507138,30.8489429644
57,24.6625561929,0.644648063065
58,28.1519491561,29.2896064435
59,15.7636739331,8.98433885044
60,24.5496434228,7.2615414292
61,19.692217203,1.42462420789
62,26.3610463161,18.41819027
63,15.4026242859,11.2533020862
64,37.0422454668,18.5424650221
65,23.6416261167,9.95872640498
66,21.1688855753,8.74213877022
67,33.1542535557,6.41545734486
68,30.3479313244,1.62246907865
69,21.6535723628,37.6231816561
70,24.0347383647,12.8390736408
71,26.5083169139,9.88562001248
72,20.9819828867,8.1031169773
73,21.5043947577,6.89717216594
74,26.8199965727,14.6433787514
75,18.521847808,21.3490290913
76,29.880008038,14.7573200324
77,44.4282545418,10.6388515441
78,27.5834316232,5.41430722783
79,31.8979157792,32.3142969942
80,15.3175565729,18.7084587564
81,24.9084091818,16.074872205
82,18.7860473158,24.5845847717
83,23.262402613,3.62064935515
84,30.3464284342,3.46210338998
85,13.3093041697,61.1601437538
86,13.2001854436,1.31090363008
87,30.3269680064,13.3132288639
88,26.3675245588,4.0170692809
89,19.9583176883,0.225724754214
90,16.2700745963,4.97601299117
91,24.1168074463,11.4834745098
92,20.7767498971,16.0701768275
93,16.5425391177,19.3419684513
94,31.9808563226,6.29753784556
95,21.8127774947,15.4543281652
